Cm,Ch,Bm,Bh,T,sR,sG,sB,L,A,B
0.002,0.001,0.33066666666666666,0.8251666666666667,0.8251666666666667,258.901,228.155,208.51,92.64327829671642,7.545326805851349,13.443340644397871
0.002,0.001,0.33066666666666666,0.8251666666666667,0.99,258.74,228.102,206.75,92.57845893966036,7.259915569677311,14.26630873593977
0.002,0.001,0.33066666666666666,0.99,0.001,259.087,231.165,208.93,93.4001909765561,6.131164425963509,14.297784523377333
0.002,0.001,0.33066666666666666,0.99,0.16583333333333333,259.164,230.962,209.28,93.36476067563294,6.313243256949763,14.068388401354426
0.002,0.001,0.33066666666666666,0.99,0.33066666666666666,258.89,229.4,209.45,92.96505617328097,7.039567754723308,13.41239725241996
0.002,0.001,0.33066666666666666,0.99,0.4955,259.639,228.261,207.75,92.7154878360779,7.645901101819619,13.950817720104848
0.002,0.001,0.33066666666666666,0.99,0.6603333333333333,258.996,228.586,209.1,92.76885118553615,7.444650012510879,13.315291493410752
0.002,0.001,0.33066666666666666,0.99,0.8251666666666667,258.901,228.155,208.51,92.64327829671642,7.545326805851349,13.443340644397871
0.002,0.001,0.33066666666666666,0.99,0.99,258.74,228.102,206.75,92.57845893966036,7.259915569677311,14.26630873593977
0.002,0.001,0.4955,0.001,0.001,258.888,231.253,210.7,93.4431881435641,6.273054244883003,13.437634452314452
0.002,0.001,0.4955,0.001,0.16583333333333333,258.868,229.832,208.37,93.045002415788,6.653621491986172,14.084878990692618
0.002,0.001,0.4955,0.001,0.33066666666666666,258.882,230.457,208.57,93.20257607076783,6.366673205578987,14.20632767388974
0.002,0.001,0.4955,0.001,0.4955,258.966,228.736,207.81,92.77471535620607,7.168937581663037,13.995504274477245
0.002,0.001,0.4955,0.001,0.6603333333333333,258.245,228.627,206.62,92.66132048428098,6.794785490988165,14.441367832007623
0.002,0.001,0.4955,0.001,0.8251666666666667,258.119,228.127,206.35,92.52304237526053,6.965649575909227,14.388379804462392
0.002,0.001,0.4955,0.001,0.99,258.078,227.092,206.38,92.26850574517194,7.487162671375058,14.010910882415173
0.002,0.001,0.4955,0.16583333333333333,0.001,258.888,231.253,210.7,93.4431881435641,6.273054244883003,13.437634452314452
0.002,0.001,0.4955,0.16583333333333333,0.16583333333333333,258.868,229.832,208.37,93.045002415788,6.653621491986172,14.084878990692618
0.002,0.001,0.4955,0.16583333333333333,0.33066666666666666,258.882,230.457,208.57,93.20257607076783,6.366673205578987,14.20632767388974
0.002,0.001,0.4955,0.16583333333333333,0.4955,258.966,228.736,207.81,92.77471535620607,7.168937581663037,13.995504274477245
0.002,0.001,0.4955,0.16583333333333333,0.6603333333333333,258.245,228.627,206.62,92.66132048428098,6.794785490988165,14.441367832007623
0.002,0.001,0.4955,0.16583333333333333,0.8251666666666667,258.119,228.127,206.35,92.52304237526053,6.965649575909227,14.388379804462392
0.002,0.001,0.4955,0.16583333333333333,0.99,258.078,227.092,206.38,92.26850574517194,7.487162671375058,14.010910882415173
0.002,0.001,0.4955,0.33066666666666666,0.001,258.888,231.253,210.7,93.4431881435641,6.273054244883003,13.437634452314452
0.002,0.001,0.4955,0.33066666666666666,0.16583333333333333,258.868,229.832,208.37,93.045002415788,6.653621491986172,14.084878990692618
0.002,0.001,0.4955,0.33066666666666666,0.33066666666666666,258.882,230.457,208.57,93.20257607076783,6.366673205578987,14.20632767388974
0.002,0.001,0.4955,0.33066666666666666,0.4955,258.966,228.736,207.81,92.77471535620607,7.168937581663037,13.995504274477245
0.002,0.001,0.4955,0.33066666666666666,0.6603333333333333,258.245,228.627,206.62,92.66132048428098,6.794785490988165,14.441367832007623
0.002,0.001,0.4955,0.33066666666666666,0.8251666666666667,258.119,228.127,206.35,92.52304237526053,6.965649575909227,14.388379804462392
0.002,0.001,0.4955,0.33066666666666666,0.99,258.078,227.092,206.38,92.26850574517194,7.487162671375058,14.010910882415173
0.002,0.001,0.4955,0.4955,0.001,258.888,231.253,210.7,93.4431881435641,6.273054244883003,13.437634452314452
0.002,0.001,0.4955,0.4955,0.16583333333333333,258.868,229.832,208.37,93.045002415788,6.653621491986172,14.084878990692618
0.002,0.001,0.4955,0.4955,0.33066666666666666,258.882,230.457,208.57,93.20257607076783,6.366673205578987,14.20632767388974
0.002,0.001,0.4955,0.4955,0.4955,258.966,228.736,207.81,92.77471535620607,7.168937581663037,13.995504274477245
0.002,0.001,0.4955,0.4955,0.6603333333333333,258.245,228.627,206.62,92.66132048428098,6.794785490988165,14.441367832007623
0.002,0.001,0.4955,0.4955,0.8251666666666667,258.119,228.127,206.35,92.52304237526053,6.965649575909227,14.388379804462392
0.002,0.001,0.4955,0.4955,0.99,258.078,227.092,206.38,92.26850574517194,7.487162671375058,14.010910882415173
0.002,0.001,0.4955,0.6603333333333333,0.001,258.888,231.253,210.7,93.4431881435641,6.273054244883003,13.437634452314452
0.002,0.001,0.4955,0.6603333333333333,0.16583333333333333,258.868,229.832,208.37,93.045002415788,6.653621491986172,14.084878990692618
0.002,0.001,0.4955,0.6603333333333333,0.33066666666666666,258.882,230.457,208.57,93.20257607076783,6.366673205578987,14.20632767388974
0.002,0.001,0.4955,0.6603333333333333,0.4955,258.966,228.736,207.81,92.77471535620607,7.168937581663037,13.995504274477245
0.002,0.001,0.4955,0.6603333333333333,0.6603333333333333,258.245,228.627,206.62,92.66132048428098,6.794785490988165,14.441367832007623
0.002,0.001,0.4955,0.6603333333333333,0.8251666666666667,258.119,228.127,206.35,92.52304237526053,6.965649575909227,14.388379804462392
0.002,0.001,0.4955,0.6603333333333333,0.99,258.078,227.092,206.38,92.26850574517194,7.487162671375058,14.010910882415173
0.002,0.001,0.4955,0.8251666666666667,0.001,258.888,231.253,210.7,93.4431881435641,6.273054244883003,13.437634452314452
0.002,0.001,0.4955,0.8251666666666667,0.16583333333333333,258.868,229.832,208.37,93.045002415788,6.653621491986172,14.084878990692618
0.002,0.001,0.4955,0.8251666666666667,0.33066666666666666,258.882,230.457,208.57,93.20257607076783,6.366673205578987,14.20632767388974
0.002,0.001,0.4955,0.8251666666666667,0.4955,258.966,228.736,207.81,92.77471535620607,7.168937581663037,13.995504274477245
0.002,0.001,0.4955,0.8251666666666667,0.6603333333333333,258.245,228.627,206.62,92.66132048428098,6.794785490988165,14.441367832007623
0.002,0.001,0.4955,0.8251666666666667,0.8251666666666667,258.119,228.127,206.35,92.52304237526053,6.965649575909227,14.388379804462392
0.002,0.001,0.4955,0.8251666666666667,0.99,258.078,227.092,206.38,92.26850574517194,7.487162671375058,14.010910882415173
0.002,0.001,0.4955,0.99,0.001,258.888,231.253,210.7,93.4431881435641,6.273054244883003,13.437634452314452
0.002,0.001,0.4955,0.99,0.16583333333333333,258.868,229.832,208.37,93.045002415788,6.653621491986172,14.084878990692618
0.002,0.001,0.4955,0.99,0.33066666666666666,258.882,230.457,208.57,93.20257607076783,6.366673205578987,14.20632767388974
0.002,0.001,0.4955,0.99,0.4955,258.966,228.736,207.81,92.77471535620607,7.168937581663037,13.995504274477245
0.002,0.001,0.4955,0.99,0.6603333333333333,258.245,228.627,206.62,92.66132048428098,6.794785490988165,14.441367832007623
0.002,0.001,0.4955,0.99,0.8251666666666667,258.119,228.127,206.35,92.52304237526053,6.965649575909227,14.388379804462392
0.002,0.001,0.4955,0.99,0.99,258.078,227.092,206.38,92.26850574517194,7.487162671375058,14.010910882415173
0.002,0.001,0.6603333333333333,0.001,0.001,260.477,229.504,210.79,93.1545230666486,7.7498663877832445,13.003968167801517
0.002,0.001,0.6603333333333333,0.001,0.16583333333333333,259.041,230.005,207.35,93.07969044844505,6.4797602585778264,14.665820747704883
0.002,0.001,0.6603333333333333,0.001,0.33066666666666666,258.118,229.671,206.88,92.91038690722954,6.250782645068787,14.65828350305529
0.002,0.001,0.6603333333333333,0.001,0.4955,258.236,229.202,204.07,92.74620694003956,6.131541780096339,15.885755864812534
0.002,0.001,0.6603333333333333,0.001,0.6603333333333333,258.236,227.233,206.68,92.32271687792068,7.514968274297651,13.933736320915902
0.002,0.001,0.6603333333333333,0.001,0.8251666666666667,257.24,226.341,207.39,92.03657181533707,7.717676430032572,13.144821632504232
0.002,0.001,0.6603333333333333,0.001,0.99,258.327,225.704,206.17,91.94867806830075,8.259399079913631,13.670222658803066
0.002,0.001,0.6603333333333333,0.16583333333333333,0.001,260.477,229.504,210.79,93.1545230666486,7.7498663877832445,13.003968167801517
0.002,0.001,0.6603333333333333,0.16583333333333333,0.16583333333333333,259.041,230.005,207.35,93.07969044844505,6.4797602585778264,14.665820747704883
0.002,0.001,0.6603333333333333,0.16583333333333333,0.33066666666666666,258.118,229.671,206.88,92.91038690722954,6.250782645068787,14.65828350305529
0.002,0.001,0.6603333333333333,0.16583333333333333,0.4955,258.236,229.202,204.07,92.74620694003956,6.131541780096339,15.885755864812534
0.002,0.001,0.6603333333333333,0.16583333333333333,0.6603333333333333,258.236,227.233,206.68,92.32271687792068,7.514968274297651,13.933736320915902
0.002,0.001,0.6603333333333333,0.16583333333333333,0.8251666666666667,257.24,226.341,207.39,92.03657181533707,7.717676430032572,13.144821632504232
0.002,0.001,0.6603333333333333,0.16583333333333333,0.99,258.327,225.704,206.17,91.94867806830075,8.259399079913631,13.670222658803066
0.002,0.001,0.6603333333333333,0.33066666666666666,0.001,260.477,229.504,210.79,93.1545230666486,7.7498663877832445,13.003968167801517
0.002,0.001,0.6603333333333333,0.33066666666666666,0.16583333333333333,259.041,230.005,207.35,93.07969044844505,6.4797602585778264,14.665820747704883
0.002,0.001,0.6603333333333333,0.33066666666666666,0.33066666666666666,258.118,229.671,206.88,92.91038690722954,6.250782645068787,14.65828350305529
